sample_name	Chr	Start	End	cn_2	cn_3	cn_segments	image_path	label	shatterSeek_label	shatterSeek_label_TorF
098acb76-0bf5-44e5-bcae-f919cf5fa5e5	10	4932621.0	32240886.0	5.0	6.0	22.0	D3_page_92_part_2.png	0	0	1
CGP_donor_1691217	X	88486379.0	153095441.0	9.0	11.0	29.0	HC_page_26_part_4.png	1	1	1
CPCG0404	3	98011541.0	158330216.0	43.0	43.0	43.0	HC_page_213_part_2.png	1	1	1
7c93642d-7e05-40f8-b1ef-a014edcfba42	6	46659231.0	58507397.0	10.0	16.0	16.0	HC_page_68_part_3.png	1	1	1
43abe847-4ba7-466e-8283-5d7b80b999a7	9	21846780.0	123901906.0	9.0	13.0	59.0	HC_page_132_part_4.png	1	1	1
06ac44e9-1226-4202-828b-6f224766d7ac	1	8058341.0	244930271.0	5.0	7.0	13.0	D3_page_51_part_2.png	0	0	1
PCSI_0101	15	20557095.0	102195722.0	41.0	41.0	41.0	HC_page_169_part_3.png	1	1	1
CPCG0241	2	9693687.0	239470346.0	23.0	25.0	25.0	HC_page_202_part_2.png	1	1	1
ICGC_MB165	5	14327.0	179565981.0	11.0	11.0	11.0	HC_page_78_part_1.png	1	1	1
CPCG0123	17	27075680.0	55017524.0	9.0	9.0	9.0	HC_page_192_part_1.png	1	1	1
CGP_donor_1437406	X	13871047.0	56933399.0	3.0	5.0	113.0	D4_page_2_part_4.png	0	0	1
39f68467-3d37-4b19-aa43-ed7b120c619d	4	127090720.0	151907883.0	6.0	15.0	60.0	LC_page_195_part_3.png	1	1	1
0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	X	1621688.0	36004057.0	8.0	16.0	56.0	HC_page_125_part_2.png	1	1	1
c0892598-1f7b-4f23-9cd8-731f797753d5	6	107014877.0	166856042.0	37.0	41.0	57.0	HC_page_62_part_2.png	1	1	1
9517413b-b5b8-4130-8ba1-d86d44abe2ec	5	274679.0	32089188.0	5.0	5.0	50.0	LC_page_198_part_3.png	1	1	1
CGP_donor_1701345	2	102310161.0	225180735.0	6.0	12.0	78.0	LC_page_39_part_2.png	1	1	1
PCSI_0105	13	34326449.0	109417492.0	5.0	5.0	34.0	LC_page_151_part_1.png	1	1	1
f45f4a30-6b4c-4f15-9140-959d6a25a45f	9	19934041.0	27288375.0	23.0	25.0	25.0	HC_page_76_part_3.png	1	1	1
AOCS-075	1	76045362.0	227389874.0	5.0	11.0	11.0	D3_page_79_part_1.png	0	0	1
4eac2c98-86d2-4ee6-a1d3-157d013c78dc	1	14990970.0	241778369.0	5.0	13.0	13.0	D4_page_44_part_3.png	0	0	1
MELA-0174	9	2192834.0	27453601.0	14.0	14.0	14.0	HC_page_239_part_1.png	1	1	1
CGP_donor_1397262	17	1009336.0	47506989.0	4.0	6.0	13.0	D4_page_7_part_3.png	0	0	1
OCCAMS-SH-051	10	1449967.0	129457144.0	16.0	63.0	63.0	HC_page_95_part_4.png	1	1	1
dc6ceece-efaa-4b9d-9e12-d35863d7a902	6	56875241.0	62704227.0	3.0	11.0	11.0	D4_page_38_part_2.png	0	0	1
1404791b-86bf-4dfd-85b4-c8ff356f109c	11	33008500.0	79611122.0	13.0	19.0	58.0	HC_page_245_part_3.png	1	1	1
C0066	3	65418245.0	76275813.0	6.0	11.0	11.0	LC_page_92_part_3.png	1	1	1
PCSI_0268	10	126851447.0	127077192.0	5.0	7.0	8.0	D3_page_107_part_4.png	0	0	1
CGP_donor_1691133	X	56780045.0	99873812.0	6.0	7.0	38.0	LC_page_13_part_1.png	1	1	1
43abe847-4ba7-466e-8283-5d7b80b999a7	5	932078.0	55824519.0	7.0	12.0	32.0	HC_page_132_part_3.png	1	1	1
CGP_donor_GC00002	19	7239458.0	34549451.0	6.0	6.0	42.0	LC_page_200_part_3.png	1	1	1
5ed024e8-d05e-4c65-9441-eda9930ccc82	5	3827801.0	176614919.0	28.0	39.0	39.0	D3_page_19_part_1.png	0	0	1
90f4b65c-cfd4-4066-a5b9-842885c172e2	19	14465820.0	33816769.0	5.0	6.0	18.0	LC_page_137_part_1.png	1	1	1
CGP_donor_1114930	16	8249679.0	22198632.0	4.0	6.0	20.0	LC_page_62_part_4.png	1	1	1
OCCAMS-AH-182	1	41909912.0	244361254.0	6.0	6.0	28.0	LC_page_81_part_2.png	1	1	1
CPCG0236	1	170266116.0	192996844.0	14.0	14.0	14.0	HC_page_200_part_4.png	1	1	1
d8d7a6c2-6427-4f47-968c-6c3affba4617	17	25309656.0	40138460.0	3.0	4.0	54.0	D4_page_18_part_3.png	0	0	1
c2948fe9-5798-43bc-a743-511e94e417f8	7	83569717.0	150614810.0	9.0	9.0	9.0	HC_page_254_part_4.png	1	1	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	19	1335997.0	58908317.0	7.0	12.0	15.0	D3_page_141_part_1.png	0	0	1
PCSI_0101	7	111513717.0	152373524.0	11.0	11.0	11.0	HC_page_169_part_1.png	1	1	1
RK166	13	96936658.0	104475344.0	5.0	7.0	18.0	LC_page_105_part_2.png	1	1	1
CGP_donor_1490914	6	76106264.0	166727720.0	6.0	9.0	65.0	HC_page_15_part_3.png	1	1	1
8c54fcfd-999f-43c5-b31f-26d006f5fff3	12	12308231.0	133162422.0	7.0	13.0	99.0	HC_page_253_part_2.png	1	1	1
2a84997d-ccee-4f46-bea2-752534f26416	14	56204105.0	67427196.0	8.0	19.0	32.0	HC_page_52_part_2.png	1	1	1
CGP_donor_1691217	11	819052.0	86320878.0	14.0	25.0	25.0	D3_page_4_part_2.png	0	0	1
eadf8482-e60e-4307-adb7-d5c3b9fa6cae	3	143115106.0	168498933.0	8.0	19.0	43.0	HC_page_63_part_4.png	1	1	1
8f3f6f7c-4b50-467e-a6e8-d836735913f6	6	9401122.0	151337809.0	8.0	20.0	88.0	HC_page_273_part_2.png	1	1	1
AOCS-142	10	2950088.0	32730004.0	4.0	5.0	96.0	LC_page_133_part_2.png	1	1	1
MELA-0012	9	4860008.0	31734961.0	6.0	21.0	34.0	LC_page_177_part_1.png	1	1	1
5c984433-33cf-42fc-b3ba-511efcdcab19	4	54735188.0	55541337.0	4.0	7.0	25.0	LC_page_67_part_2.png	1	1	1
RK148	7	1042254.0	150037666.0	13.0	13.0	13.0	D3_page_66_part_1.png	0	0	1
AOCS-117	3	202871.0	63948256.0	5.0	6.0	17.0	D3_page_84_part_1.png	0	0	1
CPCG0123	4	40113263.0	89954086.0	5.0	5.0	5.0	LC_page_167_part_3.png	1	1	1
CGP_donor_1337226	11	364948.0	79470446.0	5.0	6.0	69.0	LC_page_19_part_4.png	1	1	1
CGP_donor_1337225	1	147121037.0	226598450.0	7.0	9.0	31.0	HC_page_30_part_2.png	1	1	1
4b930a10-4b12-4428-84f9-3255b4a3bc4f	19	10117072.0	19925765.0	7.0	7.0	26.0	HC_page_149_part_4.png	1	1	1
c039014f-821c-43d6-9d3c-914f9c8d98fa	8	49431428.0	59807696.0	19.0	19.0	19.0	HC_page_227_part_2.png	1	1	1
8cb0144b-be6b-40a1-86a2-708f96d9b615	9	3506571.0	139604450.0	7.0	18.0	18.0	D3_page_143_part_1.png	0	0	1
AOCS-169	9	12691740.0	121121973.0	8.0	30.0	34.0	HC_page_148_part_3.png	1	1	1
AOCS-167	1	81903189.0	235162240.0	11.0	11.0	11.0	D3_page_89_part_1.png	0	0	1
A10-0015_CRUK_PC_0015	9	1409842.0	138981764.0	23.0	23.0	23.0	D3_page_119_part_3.png	0	0	1
CGP_donor_1503016	11	67121530.0	83614852.0	5.0	12.0	14.0	LC_page_27_part_2.png	1	1	1
70e306ee-9584-49d6-81a1-a49d837ab6aa	3	27225774.0	76470709.0	9.0	22.0	64.0	HC_page_100_part_2.png	1	1	1
OCCAMS-WG-008	4	10386453.0	188335991.0	4.0	11.0	67.0	LC_page_88_part_1.png	1	1	1
AOCS-119	X	73888460.0	94161009.0	8.0	8.0	12.0	D3_page_84_part_4.png	0	1	0
0091_CRUK_PC_0091	13	61651222.0	91504852.0	25.0	34.0	34.0	HC_page_221_part_2.png	1	1	1
MELA-0001	11	57335469.0	97526275.0	7.0	9.0	95.0	HC_page_228_part_3.png	1	1	1
CGP_donor_1490908	6	64603046.0	167895820.0	11.0	13.0	130.0	HC_page_15_part_2.png	1	1	1
904a8757-e0c5-41ef-b583-c8f170caaac1	17	34199415.0	58666962.0	4.0	4.0	17.0	LC_page_7_part_3.png	1	1	1
OCCAMS-AH-174	13	33722637.0	35237034.0	3.0	4.0	13.0	D4_page_24_part_2.png	0	0	1
CPCG0191	8	4682515.0	119746552.0	9.0	9.0	9.0	HC_page_195_part_1.png	1	1	1
A34-0022_CRUK_PC_0022	8	18259748.0	136762151.0	11.0	16.0	67.0	HC_page_223_part_4.png	1	1	1
233b02f3-c4f0-4a67-9db5-e68d5cdaccb6	6	12923765.0	104967173.0	7.0	12.0	62.0	HC_page_51_part_1.png	1	1	1
1ee543d5-b8c0-4f79-8373-6bb6319f2ee2	8	127118996.0	135131269.0	4.0	5.0	23.0	LC_page_118_part_3.png	1	1	1
556fcbc8-172a-4af1-8822-ae036e8d68e8	11	43215596.0	134760626.0	5.0	7.0	13.0	D3_page_2_part_1.png	0	0	1
037c57d1-b4a5-45dc-bda4-0550461d321b	5	1852334.0	41793671.0	6.0	10.0	22.0	D3_page_71_part_4.png	0	0	1
0bc5744c-5fa3-45bb-87d0-70a02068b392	14	39530849.0	45584134.0	5.0	12.0	12.0	D4_page_11_part_2.png	0	0	1
65cac997-4d39-4501-85ec-4fcb328a8eb5	7	95697844.0	156942103.0	7.0	10.0	18.0	D3_page_22_part_1.png	0	1	0
CGP_donor_1691211	4	39643156.0	81985932.0	4.0	5.0	43.0	LC_page_14_part_1.png	1	1	1
3505f91d-bc66-4732-84b6-18c5b32ca6b8	11	1215903.0	134523511.0	15.0	32.0	45.0	HC_page_265_part_2.png	1	1	1
CPCG0357	1	234433222.0	235613195.0	4.0	8.0	13.0	LC_page_171_part_1.png	1	1	1
c0892598-1f7b-4f23-9cd8-731f797753d5	2	4509988.0	88587826.0	90.0	90.0	90.0	HC_page_62_part_1.png	1	1	1
OCCAMS-SH-024	4	1687132.0	175651479.0	9.0	9.0	22.0	D3_page_45_part_2.png	0	0	1
3fea3f02-2db3-44e0-984e-c61130d92c9b	3	98573207.0	109821728.0	4.0	8.0	18.0	D3_page_130_part_4.png	0	0	1
CGP_donor_1353432	20	34182540.0	35338513.0	4.0	5.0	13.0	D3_page_11_part_1.png	0	0	1
CGP_donor_1187033	21	18531210.0	42344561.0	10.0	10.0	10.0	HC_page_42_part_4.png	1	1	1
b37d944c-c65c-46d6-bb8b-3eb37cb85b68	12	57781868.0	59706359.0	4.0	5.0	29.0	LC_page_69_part_1.png	1	1	1
174850b4-5ec2-462b-a890-89bd1716b3c2	4	1872945.0	179290053.0	5.0	21.0	43.0	D4_page_12_part_1.png	0	0	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	14	21910299.0	106251175.0	9.0	21.0	21.0	D3_page_140_part_3.png	0	0	1
d3b7ada6-5395-4212-a921-8e97c92b605d	17	29755964.0	52225944.0	10.0	10.0	10.0	HC_page_83_part_1.png	1	1	1
AOCS-111	19	28894477.0	56155202.0	5.0	10.0	54.0	LC_page_131_part_4.png	1	1	1
CGP_donor_GC00008	19	13824051.0	29025405.0	5.0	12.0	12.0	LC_page_201_part_1.png	1	1	1
MELA-0231	4	58934408.0	183626934.0	5.0	10.0	47.0	LC_page_185_part_3.png	1	1	1
be73fde2-d843-426b-9306-a02d3f2a754b	7	10477885.0	62019633.0	13.0	13.0	32.0	HC_page_254_part_2.png	1	1	1
15556b28-c6bd-455a-87b6-4b7b3e33d0e4	2	53884124.0	226741490.0	8.0	10.0	13.0	D3_page_93_part_4.png	0	0	1
CGP_donor_1397077	21	30627381.0	40515319.0	4.0	6.0	21.0	LC_page_10_part_1.png	1	1	1
7d8eab0a-e6c8-4449-9ebf-50c41db94a06	11	24587264.0	77217999.0	7.0	7.0	7.0	HC_page_81_part_4.png	1	1	1
CGP_donor_1347739	3	103694800.0	184410665.0	8.0	8.0	18.0	HC_page_45_part_2.png	1	1	1
4111337	X	2879067.0	141829230.0	13.0	32.0	66.0	HC_page_137_part_4.png	1	1	1
8cf54607-01ce-42b0-9bd9-8627edd9f3b7	8	61853482.0	136089944.0	4.0	7.0	65.0	LC_page_52_part_2.png	1	1	1
ICGC_0026	X	30577518.0	57551527.0	4.0	8.0	22.0	LC_page_139_part_3.png	1	1	1
CPCG0364	6	1360399.0	168764390.0	14.0	14.0	38.0	HC_page_209_part_4.png	1	1	1
OCCAMS-ST-033	1	10953691.0	246705970.0	7.0	13.0	17.0	D3_page_45_part_4.png	0	0	1
ff530f28-0ec0-4494-bb54-44bb055bae1c	8	41830249.0	134064686.0	6.0	6.0	36.0	LC_page_138_part_1.png	1	1	1
AOCS-090	10	11417451.0	104002149.0	7.0	11.0	11.0	D3_page_80_part_3.png	0	0	1
2905cbd1-719b-46d9-b8af-8fe4927bc473	6	47184887.0	51731046.0	4.0	5.0	42.0	LC_page_193_part_1.png	1	1	1
ICGC_0067	14	82219284.0	100582142.0	7.0	7.0	7.0	HC_page_156_part_1.png	1	1	1
ICGC_MB34	12	461707.0	31932605.0	5.0	10.0	32.0	LC_page_71_part_3.png	1	1	1
CPCG0392	17	40076564.0	53795248.0	10.0	10.0	10.0	HC_page_213_part_1.png	1	1	1
1f6b2aca-7357-40d1-ba7a-99227d9900a2	12	4696888.0	43872965.0	4.0	5.0	14.0	LC_page_119_part_3.png	1	1	1
CGP_donor_1691211	19	7281972.0	41134872.0	4.0	8.0	77.0	LC_page_14_part_4.png	1	1	1
OCCAMS-WG-005	7	64499272.0	112538689.0	4.0	6.0	40.0	LC_page_87_part_4.png	1	1	1
ICGC_0114	1	32132328.0	65796925.0	7.0	7.0	43.0	HC_page_157_part_3.png	1	1	1
MELA-0070	2	28606019.0	96476448.0	4.0	7.0	7.0	D4_page_53_part_3.png	0	0	1
CGP_donor_1234120	7	108549083.0	153423652.0	5.0	7.0	22.0	LC_page_63_part_2.png	1	1	1
d680df09-368e-42b5-b540-45c41ed31042	1	62587390.0	232902623.0	4.0	6.0	6.0	D3_page_60_part_1.png	0	0	1
8da3103e-3e6c-4176-a583-d5fe5e60601e	14	98609565.0	99894680.0	10.0	10.0	10.0	HC_page_74_part_3.png	1	1	1
386b629e-fab1-4033-b088-45d6eeb4a13e	22	22445020.0	51056576.0	9.0	9.0	9.0	HC_page_71_part_4.png	1	1	1
18eb4dfc-556f-4bf3-a411-4780209ed1e0	6	1006535.0	165186446.0	7.0	10.0	23.0	D3_page_16_part_1.png	0	0	1
5116e3b4-2bac-40f5-8046-b9c1783faaa5	7	862136.0	133957567.0	7.0	8.0	18.0	D3_page_36_part_2.png	0	0	1
31c96e35-5e2f-429c-b12a-7bc5a497a300	2	141983404.0	237479460.0	4.0	8.0	34.0	LC_page_111_part_3.png	1	1	1
31c96e35-5e2f-429c-b12a-7bc5a497a300	14	59911041.0	68078436.0	3.0	7.0	11.0	D4_page_34_part_4.png	0	0	1
c991697f-77f9-412a-9bd1-0e47f7387cb2	8	18453850.0	78826170.0	5.0	8.0	79.0	LC_page_208_part_3.png	1	1	1
CGP_donor_1234120	4	53312523.0	80369667.0	7.0	7.0	29.0	HC_page_66_part_1.png	1	1	1
800d3a17-269f-4d97-94ff-8585f20038d8	3	69695493.0	193847204.0	8.0	17.0	76.0	HC_page_251_part_1.png	1	1	1
4188398	7	16592923.0	110490608.0	18.0	20.0	20.0	D3_page_76_part_4.png	0	0	1
CGP_donor_1363969	1	20593050.0	248597403.0	8.0	9.0	59.0	D3_page_11_part_2.png	0	0	1
8b5746f9-dbee-40bd-9141-1081960cf286	19	3088176.0	57557538.0	6.0	9.0	90.0	LC_page_208_part_2.png	1	1	1
CGP_donor_1374619	6	12789227.0	162322086.0	13.0	15.0	18.0	D3_page_11_part_3.png	0	0	1
PCSI_0352	6	40037807.0	56846580.0	6.0	12.0	29.0	LC_page_160_part_1.png	1	1	1
RK280	1	25548581.0	217538998.0	7.0	13.0	13.0	D3_page_68_part_4.png	0	0	1
2f1c4db6-88a7-4a5d-a5fe-94d85f569440	13	20416020.0	113987910.0	51.0	138.0	138.0	HC_page_100_part_1.png	1	1	1
ICGC_0313	1	189423365.0	236063825.0	16.0	22.0	22.0	HC_page_161_part_2.png	1	1	1
OCCAMS-AH-096	11	63032046.0	128045151.0	4.0	6.0	39.0	LC_page_77_part_2.png	1	1	1
cc4bd56a-25c5-4c48-b583-ac3aeb778ca6	7	83811028.0	152303288.0	5.0	15.0	27.0	LC_page_115_part_3.png	1	1	1
56a82a56-0241-4d3d-9de2-696b0c36df91	20	3053950.0	60453503.0	4.0	5.0	25.0	LC_page_93_part_4.png	1	1	1
CGP_donor_1410205	7	6389159.0	157049440.0	7.0	15.0	15.0	D3_page_12_part_1.png	0	0	1
2d291fa3-f0fd-4bc1-91a6-783863714190	2	744061.0	80962231.0	5.0	9.0	52.0	LC_page_205_part_4.png	1	1	1
a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	3	29682227.0	151361518.0	7.0	13.0	31.0	D3_page_26_part_2.png	0	1	0
RK130	11	98073900.0	131896731.0	10.0	10.0	33.0	HC_page_119_part_4.png	1	1	1
RK177	8	50712276.0	144686189.0	14.0	17.0	21.0	D3_page_67_part_3.png	0	1	0
1d27253f-b036-44e7-a04d-8da5bbf57419	6	124419945.0	169580563.0	9.0	14.0	14.0	HC_page_50_part_3.png	1	1	1
4c18d9cf-4af4-4a86-8b1c-f78795fbbd7e	12	4470991.0	70144374.0	6.0	10.0	29.0	D3_page_96_part_2.png	0	0	1
MELA-0187	11	54893769.0	126272083.0	6.0	12.0	179.0	LC_page_183_part_1.png	1	1	1
8d9e4917-334b-4c76-aee1-1e22be772db0	6	51901142.0	155973305.0	10.0	10.0	23.0	D3_page_148_part_2.png	0	1	0
3505f91d-bc66-4732-84b6-18c5b32ca6b8	8	560734.0	11094179.0	4.0	5.0	44.0	D4_page_57_part_2.png	0	0	1
PCSI_0345	19	21513068.0	58739452.0	6.0	8.0	17.0	LC_page_159_part_3.png	1	1	1
CGP_donor_1437403	9	3641509.0	137589235.0	8.0	10.0	28.0	D3_page_2_part_4.png	0	0	1
CGP_donor_1397083	16	32468669.0	82206220.0	7.0	10.0	19.0	HC_page_10_part_2.png	1	1	1
HX12	15	29329993.0	102165441.0	5.0	9.0	17.0	LC_page_96_part_4.png	1	1	1
15556b28-c6bd-455a-87b6-4b7b3e33d0e4	6	58165813.0	106822892.0	3.0	5.0	34.0	D4_page_43_part_4.png	0	0	1
AOCS-001	1	15057337.0	246806715.0	6.0	17.0	30.0	D4_page_38_part_3.png	0	0	1
OCCAMS-SH-051	8	15493178.0	116198864.0	12.0	13.0	50.0	HC_page_95_part_2.png	1	1	1
87ac0ad4-8c9d-409e-9a86-1d201d01769d	1	15427220.0	247773092.0	17.0	29.0	29.0	D3_page_72_part_4.png	0	0	1
4111337	6	64848966.0	120732911.0	7.0	9.0	27.0	HC_page_137_part_3.png	1	1	1
CPCG0379	17	45491837.0	70847983.0	6.0	9.0	9.0	LC_page_171_part_3.png	1	1	1
PCSI_0450	X	9534069.0	137725602.0	6.0	6.0	6.0	LC_page_162_part_2.png	1	1	1
ca554128-da9d-4f37-9560-ca083509e01d	7	7489162.0	138751893.0	6.0	8.0	66.0	LC_page_8_part_3.png	1	1	1
CGP_donor_1490914	16	53455552.0	89780377.0	6.0	11.0	26.0	LC_page_12_part_1.png	1	1	1
43abe847-4ba7-466e-8283-5d7b80b999a7	3	96334427.0	197597663.0	7.0	12.0	122.0	HC_page_132_part_2.png	1	1	1
PCSI_0477	3	2293198.0	187254007.0	10.0	10.0	23.0	HC_page_182_part_4.png	1	1	1
RK169	6	67707659.0	110782332.0	8.0	13.0	24.0	HC_page_120_part_3.png	1	1	1
4145528	4	137343292.0	185113770.0	14.0	28.0	33.0	D3_page_75_part_4.png	0	1	0
CGP_donor_1114881	10	17464930.0	97184502.0	6.0	10.0	12.0	LC_page_28_part_3.png	1	1	1
8da3103e-3e6c-4176-a583-d5fe5e60601e	3	2515461.0	3160126.0	7.0	7.0	7.0	D3_page_35_part_2.png	0	1	0
AOCS-139	8	48696966.0	144814173.0	8.0	10.0	39.0	D3_page_86_part_4.png	0	0	1
27b05b15-a44b-45ed-a6e3-e7d1ca488ea9	3	124743480.0	190056561.0	4.0	9.0	19.0	D4_page_20_part_3.png	0	0	1
OCCAMS-AH-082	6	52224981.0	156272848.0	11.0	14.0	62.0	HC_page_87_part_1.png	1	1	1
MELA-0012	10	34937946.0	111551297.0	5.0	11.0	21.0	LC_page_177_part_2.png	1	1	1
4111337	11	114660441.0	124818719.0	4.0	5.0	27.0	LC_page_126_part_3.png	1	1	1
OCCAMS-SH-051	17	35498058.0	80272573.0	8.0	13.0	34.0	HC_page_96_part_1.png	1	1	1
c4d1e105-28b7-48df-abef-fbe09782fdb2	6	11726247.0	162394717.0	8.0	10.0	10.0	D3_page_70_part_4.png	0	0	1
AOCS-138	3	15240189.0	187056378.0	5.0	13.0	13.0	D4_page_42_part_2.png	0	0	1
ICGC_0115	16	3802028.0	23118217.0	4.0	5.0	26.0	LC_page_142_part_1.png	1	1	1
AOCS-090	13	20915954.0	32359355.0	9.0	9.0	9.0	HC_page_144_part_1.png	1	1	1
PCSI_0101	14	20883702.0	106705001.0	18.0	34.0	60.0	HC_page_169_part_2.png	1	1	1
854e42bc-95b2-4b77-a4b2-ffbd6c28b281	7	9379433.0	133023159.0	10.0	11.0	21.0	HC_page_270_part_1.png	1	1	1
0df573ee-28f0-4244-b434-09e6ca59fbf0	3	84403892.0	164988872.0	9.0	15.0	33.0	HC_page_125_part_3.png	1	1	1
8a6d2ce3-cc57-451b-9b07-8263782aa23f	2	23974041.0	152146532.0	10.0	11.0	54.0	D3_page_99_part_2.png	0	1	0
60879669-96c2-4710-82e0-0ae9d0e5b242	12	5197209.0	121876052.0	10.0	18.0	32.0	D3_page_142_part_2.png	0	0	1
CGP_donor_1187033	17	38442067.0	79276431.0	5.0	5.0	116.0	LC_page_29_part_2.png	1	1	1
ICGC_0006	11	3857736.0	45323041.0	4.0	5.0	49.0	LC_page_138_part_3.png	1	1	1
3acf7438-fd65-442c-8a30-68b6714537f3	5	141997.0	63388893.0	7.0	14.0	138.0	HC_page_106_part_2.png	1	1	1
RK120	9	28658249.0	39086583.0	4.0	8.0	14.0	D3_page_64_part_4.png	0	0	1
5dd423e8-feaa-4568-a750-500948c41d6c	1	150805216.0	169752869.0	4.0	6.0	33.0	LC_page_48_part_3.png	1	1	1
CGP_donor_1069291	14	23497943.0	75621029.0	10.0	14.0	14.0	D3_page_9_part_3.png	0	0	1
fafd4576-0709-49e1-926f-ad1ee09907ec	3	20473702.0	196392506.0	10.0	22.0	22.0	D3_page_37_part_2.png	0	0	1
CGP_donor_1364033	20	23008810.0	61019046.0	5.0	8.0	44.0	LC_page_23_part_1.png	1	1	1
993103b1-e5a1-4c33-8629-be53ebc41d64	4	36303099.0	108458117.0	12.0	14.0	41.0	HC_page_58_part_1.png	1	1	1
bfd20d71-18a5-4f01-8d56-84378ad92359	2	97744377.0	180446202.0	9.0	9.0	18.0	HC_page_110_part_1.png	1	1	1
c2948fe9-5798-43bc-a743-511e94e417f8	1	150445691.0	247569477.0	21.0	37.0	97.0	HC_page_254_part_3.png	1	1	1
585e6487-b0a3-4828-8a06-46bee01dff74	X	1585455.0	33684999.0	4.0	5.0	41.0	LC_page_122_part_2.png	1	1	1
24f21425-b001-4986-aedf-5b4dd851c6ad	X	6615453.0	133296546.0	7.0	9.0	30.0	D3_page_1_part_3.png	0	0	1
OCCAMS-ST-020	18	1524644.0	24959091.0	6.0	6.0	13.0	LC_page_86_part_1.png	1	1	1
CPCG0199	5	30217746.0	163056821.0	16.0	16.0	16.0	HC_page_195_part_3.png	1	1	1
3505f91d-bc66-4732-84b6-18c5b32ca6b8	5	111534825.0	180595776.0	15.0	15.0	135.0	HC_page_264_part_4.png	1	1	1
2cacd9d0-8414-4f17-8259-c9d838597f39	12	17335568.0	78414575.0	7.0	7.0	266.0	HC_page_262_part_3.png	1	1	1
PCSI_0337	19	11827395.0	17911949.0	4.0	5.0	8.0	LC_page_159_part_1.png	1	1	1
CGP_donor_GC00002	8	5585049.0	144557331.0	6.0	7.0	36.0	D4_page_61_part_2.png	0	0	1
f0787165-6f58-4d67-b510-928eea2c4882	8	9070962.0	98658630.0	3.0	7.0	85.0	D4_page_19_part_3.png	0	0	1
CGP_donor_1437411	1	51871319.0	244912139.0	18.0	18.0	18.0	HC_page_7_part_4.png	1	1	1
OCCAMS-RS-036	17	38588621.0	39990043.0	4.0	7.0	30.0	LC_page_83_part_4.png	1	1	1
ICGC_0326	18	20681108.0	75019000.0	17.0	24.0	24.0	HC_page_161_part_4.png	1	1	1
cd0dc947-b708-464e-beb7-954c9d4583e7	3	111543.0	188368919.0	6.0	15.0	21.0	D4_page_35_part_3.png	0	0	1
0c1a2e7d-e7e4-481e-a012-ef214c444497	8	59542153.0	123021272.0	11.0	11.0	18.0	HC_page_148_part_4.png	1	1	1
CGP_donor_1353431	10	6930033.0	52299947.0	6.0	10.0	40.0	LC_page_36_part_2.png	1	1	1
OCCAMS-SH-051	9	83628603.0	122095709.0	9.0	13.0	18.0	HC_page_95_part_3.png	1	1	1
d8d7a6c2-6427-4f47-968c-6c3affba4617	1	205752472.0	215774932.0	4.0	6.0	28.0	D4_page_18_part_2.png	0	0	1
MELA-0003	9	24544471.0	36364603.0	7.0	7.0	7.0	HC_page_230_part_1.png	1	1	1
A21-0096_CRUK_PC_0096	6	110920236.0	118495780.0	11.0	13.0	13.0	HC_page_222_part_1.png	1	1	1
RK135	8	124217126.0	136178634.0	4.0	6.0	29.0	LC_page_104_part_2.png	1	1	1
d9dc3b59-613d-469e-8b4f-6c5a557eb26a	6	15838701.0	146459167.0	4.0	9.0	70.0	LC_page_60_part_1.png	1	1	1
a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	6	134899220.0	141764105.0	7.0	17.0	17.0	D3_page_26_part_3.png	0	1	0
CGP_donor_1397083	1	42469204.0	79649615.0	3.0	6.0	43.0	D4_page_2_part_1.png	0	0	1
PCSI_0356	11	323191.0	36726710.0	24.0	48.0	63.0	HC_page_180_part_2.png	1	1	1
0dca98b0-f43e-45b6-9a02-00092c78678c	3	4014626.0	181407638.0	8.0	8.0	43.0	D3_page_14_part_4.png	0	0	1
OCCAMS-AH-096	19	27855418.0	58222100.0	6.0	7.0	98.0	LC_page_77_part_3.png	1	1	1
9af6ed4e-8cdc-4f49-84e9-ba1053b5b3ca	14	24946194.0	66674963.0	7.0	17.0	21.0	HC_page_134_part_4.png	1	1	1
CGP_donor_1364028	2	143479926.0	239003903.0	7.0	7.0	7.0	HC_page_34_part_4.png	1	1	1
CGP_donor_1437409	12	22931670.0	39481564.0	14.0	17.0	34.0	HC_page_14_part_3.png	1	1	1
MELA-0055	1	9644166.0	63480813.0	9.0	9.0	14.0	HC_page_233_part_4.png	1	1	1
PCSI_0472	3	13788797.0	189021715.0	5.0	9.0	20.0	LC_page_163_part_2.png	1	1	1
RK100	4	138117.0	57689386.0	7.0	9.0	39.0	HC_page_118_part_3.png	1	1	1
RK208	3	54159227.0	158898997.0	4.0	7.0	23.0	LC_page_4_part_2.png	1	1	1
CGP_donor_1691211	5	27518365.0	44838185.0	5.0	10.0	43.0	LC_page_14_part_2.png	1	1	1
PCSI_0473	6	36130410.0	92771456.0	7.0	11.0	21.0	HC_page_182_part_2.png	1	1	1
29949b65-2913-4c86-bbd7-b85c5df6f15e	12	9762639.0	126691039.0	49.0	49.0	58.0	D3_page_95_part_3.png	0	0	1
